participant.id,camera,size,pinch.to.zoom,rubberbanding,price,rating
84,8mp,6.1in,No,Yes,$359,48
84,8mp,6.1in,No,Yes,$499,55
84,8mp,6.1in,No,Yes,$659,33
84,8mp,6.1in,Yes,No,$199,50
84,8mp,6.1in,Yes,No,$359,50
84,8mp,6.1in,Yes,No,$499,49
84,8mp,6.1in,Yes,No,$659,43
84,8mp,6.1in,Yes,Yes,$199,43
84,8mp,6.1in,Yes,Yes,$359,47
84,8mp,6.1in,Yes,Yes,$499,37
84,8mp,6.1in,Yes,Yes,$659,47
84,8mp,6.4in,No,No,$199,43
84,8mp,6.4in,No,No,$359,34
84,8mp,6.4in,No,No,$499,38
84,8mp,6.4in,No,No,$659,44
84,8mp,6.4in,No,Yes,$199,42
84,8mp,6.4in,No,Yes,$359,36
84,8mp,6.4in,No,Yes,$499,42
84,8mp,6.4in,No,Yes,$659,47
84,8mp,6.4in,Yes,No,$199,45
84,8mp,6.4in,Yes,No,$359,31
84,8mp,6.4in,Yes,No,$499,43
84,8mp,6.4in,Yes,No,$659,28
84,8mp,6.4in,Yes,Yes,$199,70
84,8mp,6.4in,Yes,Yes,$359,51
84,8mp,6.4in,Yes,Yes,$499,37
84,8mp,6.4in,Yes,Yes,$659,36
85,12mp,5.8in,No,No,$199,51
85,12mp,5.8in,No,No,$359,45
85,12mp,5.8in,No,No,$499,51
85,12mp,5.8in,No,No,$659,58
85,12mp,5.8in,No,Yes,$199,67
85,12mp,5.8in,No,Yes,$359,49
85,12mp,5.8in,No,Yes,$499,47
85,12mp,5.8in,No,Yes,$659,53
85,12mp,5.8in,Yes,No,$199,62
85,12mp,5.8in,Yes,No,$359,59
85,12mp,5.8in,Yes,No,$499,54
85,12mp,5.8in,Yes,No,$659,46
85,12mp,5.8in,Yes,Yes,$199,67
85,12mp,5.8in,Yes,Yes,$359,70
85,12mp,5.8in,Yes,Yes,$499,61
85,12mp,5.8in,Yes,Yes,$659,49
85,12mp,6.1in,No,No,$199,53
85,12mp,6.1in,No,No,$359,67
85,12mp,6.1in,No,No,$499,61
85,12mp,6.1in,No,No,$659,63
85,12mp,6.1in,No,Yes,$199,56
85,12mp,6.1in,No,Yes,$359,59
85,12mp,6.1in,No,Yes,$499,47
85,12mp,6.1in,No,Yes,$659,45
85,12mp,6.1in,Yes,No,$199,67
85,12mp,6.1in,Yes,No,$359,53
85,12mp,6.1in,Yes,No,$499,69
85,12mp,6.1in,Yes,No,$659,59
85,12mp,6.1in,Yes,Yes,$199,71
85,12mp,6.1in,Yes,Yes,$359,50
85,12mp,6.1in,Yes,Yes,$499,52
85,12mp,6.1in,Yes,Yes,$659,62
85,12mp,6.4in,No,No,$199,64
85,12mp,6.4in,No,No,$359,50
85,12mp,6.4in,No,No,$499,62
85,12mp,6.4in,No,No,$659,57
85,12mp,6.4in,No,Yes,$199,68
85,12mp,6.4in,No,Yes,$359,57
85,12mp,6.4in,No,Yes,$499,57
85,12mp,6.4in,No,Yes,$659,50
85,12mp,6.4in,Yes,No,$199,61
85,12mp,6.4in,Yes,No,$359,56
85,12mp,6.4in,Yes,No,$499,65
85,12mp,6.4in,Yes,No,$659,62
85,12mp,6.4in,Yes,Yes,$199,57
85,12mp,6.4in,Yes,Yes,$359,50
85,12mp,6.4in,Yes,Yes,$499,59
85,12mp,6.4in,Yes,Yes,$659,55
85,3mp,5.8in,No,No,$199,44
85,3mp,5.8in,No,No,$359,45
85,3mp,5.8in,No,No,$499,57
85,3mp,5.8in,No,No,$659,45
85,3mp,5.8in,No,Yes,$199,51
85,3mp,5.8in,No,Yes,$359,62
85,3mp,5.8in,No,Yes,$499,46
85,3mp,5.8in,No,Yes,$659,59
85,3mp,5.8in,Yes,No,$199,63
85,3mp,5.8in,Yes,No,$359,54
85,3mp,5.8in,Yes,No,$499,54
85,3mp,5.8in,Yes,No,$659,52
85,3mp,5.8in,Yes,Yes,$199,64
85,3mp,5.8in,Yes,Yes,$359,61
85,3mp,5.8in,Yes,Yes,$499,68
85,3mp,5.8in,Yes,Yes,$659,52
85,3mp,6.1in,No,No,$199,56
85,3mp,6.1in,No,No,$359,39
85,3mp,6.1in,No,No,$499,49
85,3mp,6.1in,No,No,$659,44
85,3mp,6.1in,No,Yes,$199,57
85,3mp,6.1in,No,Yes,$359,46
85,3mp,6.1in,No,Yes,$499,58
85,3mp,6.1in,No,Yes,$659,53
85,3mp,6.1in,Yes,No,$199,56
85,3mp,6.1in,Yes,No,$359,47
85,3mp,6.1in,Yes,No,$499,45
85,3mp,6.1in,Yes,No,$659,53
85,3mp,6.1in,Yes,Yes,$199,62
85,3mp,6.1in,Yes,Yes,$359,57
85,3mp,6.1in,Yes,Yes,$499,46
85,3mp,6.1in,Yes,Yes,$659,67
85,3mp,6.4in,No,No,$199,62
85,3mp,6.4in,No,No,$359,51
85,3mp,6.4in,No,No,$499,50
85,3mp,6.4in,No,No,$659,40
85,3mp,6.4in,No,Yes,$199,51
85,3mp,6.4in,No,Yes,$359,49
85,3mp,6.4in,No,Yes,$499,45
85,3mp,6.4in,No,Yes,$659,57
85,3mp,6.4in,Yes,No,$199,63
85,3mp,6.4in,Yes,No,$359,62
85,3mp,6.4in,Yes,No,$499,50
85,3mp,6.4in,Yes,No,$659,42
85,3mp,6.4in,Yes,Yes,$199,57
85,3mp,6.4in,Yes,Yes,$359,54
85,3mp,6.4in,Yes,Yes,$499,61
85,3mp,6.4in,Yes,Yes,$659,48
85,8mp,5.8in,No,No,$199,64
85,8mp,5.8in,No,No,$359,66
85,8mp,5.8in,No,No,$499,68
85,8mp,5.8in,No,No,$659,60
85,8mp,5.8in,No,Yes,$199,48
85,8mp,5.8in,No,Yes,$359,65
85,8mp,5.8in,No,Yes,$499,55
85,8mp,5.8in,No,Yes,$659,55
85,8mp,5.8in,Yes,No,$199,56
85,8mp,5.8in,Yes,No,$359,55
85,8mp,5.8in,Yes,No,$499,57
85,8mp,5.8in,Yes,No,$659,54
85,8mp,5.8in,Yes,Yes,$199,65
85,8mp,5.8in,Yes,Yes,$359,56
85,8mp,5.8in,Yes,Yes,$499,51
85,8mp,5.8in,Yes,Yes,$659,61
85,8mp,6.1in,No,No,$199,57
85,8mp,6.1in,No,No,$359,63
85,8mp,6.1in,No,No,$499,45
85,8mp,6.1in,No,No,$659,48
85,8mp,6.1in,No,Yes,$199,55
85,8mp,6.1in,No,Yes,$359,57
85,8mp,6.1in,No,Yes,$499,55
85,8mp,6.1in,No,Yes,$659,62
85,8mp,6.1in,Yes,No,$199,60
85,8mp,6.1in,Yes,No,$359,77
85,8mp,6.1in,Yes,No,$499,42
85,8mp,6.1in,Yes,No,$659,47
85,8mp,6.1in,Yes,Yes,$199,57
85,8mp,6.1in,Yes,Yes,$359,60
85,8mp,6.1in,Yes,Yes,$499,56
85,8mp,6.1in,Yes,Yes,$659,61
85,8mp,6.4in,No,No,$199,57
85,8mp,6.4in,No,No,$359,63
85,8mp,6.4in,No,No,$499,66
85,8mp,6.4in,No,No,$659,56
85,8mp,6.4in,No,Yes,$199,76
85,8mp,6.4in,No,Yes,$359,54
85,8mp,6.4in,No,Yes,$499,59
85,8mp,6.4in,No,Yes,$659,51
85,8mp,6.4in,Yes,No,$199,58
85,8mp,6.4in,Yes,No,$359,58
85,8mp,6.4in,Yes,No,$499,56
85,8mp,6.4in,Yes,No,$659,57
85,8mp,6.4in,Yes,Yes,$199,63
85,8mp,6.4in,Yes,Yes,$359,55
85,8mp,6.4in,Yes,Yes,$499,71
85,8mp,6.4in,Yes,Yes,$659,51
86,12mp,5.8in,No,No,$199,66
86,12mp,5.8in,No,No,$359,55
86,12mp,5.8in,No,No,$499,81
86,12mp,5.8in,No,No,$659,61
86,12mp,5.8in,No,Yes,$199,67
86,12mp,5.8in,No,Yes,$359,57
86,12mp,5.8in,No,Yes,$499,72
86,12mp,5.8in,No,Yes,$659,62
86,12mp,5.8in,Yes,No,$199,70
86,12mp,5.8in,Yes,No,$359,61
86,12mp,5.8in,Yes,No,$499,58
86,12mp,5.8in,Yes,No,$659,83
86,12mp,5.8in,Yes,Yes,$199,69
86,12mp,5.8in,Yes,Yes,$359,72
86,12mp,5.8in,Yes,Yes,$499,71
86,12mp,5.8in,Yes,Yes,$659,82
86,12mp,6.1in,No,No,$199,82
86,12mp,6.1in,No,No,$359,76
86,12mp,6.1in,No,No,$499,56
86,12mp,6.1in,No,No,$659,57
86,12mp,6.1in,No,Yes,$199,72
86,12mp,6.1in,No,Yes,$359,79
86,12mp,6.1in,No,Yes,$499,76
86,12mp,6.1in,No,Yes,$659,65
86,12mp,6.1in,Yes,No,$199,70
86,12mp,6.1in,Yes,No,$359,58
86,12mp,6.1in,Yes,No,$499,61
86,12mp,6.1in,Yes,No,$659,59
86,12mp,6.1in,Yes,Yes,$199,74
86,12mp,6.1in,Yes,Yes,$359,74
86,12mp,6.1in,Yes,Yes,$499,75
86,12mp,6.1in,Yes,Yes,$659,60
86,12mp,6.4in,No,No,$199,75
86,12mp,6.4in,No,No,$359,67
86,12mp,6.4in,No,No,$499,66
86,12mp,6.4in,No,No,$659,66
86,12mp,6.4in,No,Yes,$199,71
86,12mp,6.4in,No,Yes,$359,71
86,12mp,6.4in,No,Yes,$499,70
86,12mp,6.4in,No,Yes,$659,56
86,12mp,6.4in,Yes,No,$199,65
86,12mp,6.4in,Yes,No,$359,58
86,12mp,6.4in,Yes,No,$499,61
86,12mp,6.4in,Yes,No,$659,63
86,12mp,6.4in,Yes,Yes,$199,92
86,12mp,6.4in,Yes,Yes,$359,67
86,12mp,6.4in,Yes,Yes,$499,69
86,12mp,6.4in,Yes,Yes,$659,61
86,3mp,5.8in,No,No,$199,63
86,3mp,5.8in,No,No,$359,64
86,3mp,5.8in,No,No,$499,65
86,3mp,5.8in,No,No,$659,59
86,3mp,5.8in,No,Yes,$199,69
86,3mp,5.8in,No,Yes,$359,73
86,3mp,5.8in,No,Yes,$499,70
86,3mp,5.8in,No,Yes,$659,64
86,3mp,5.8in,Yes,No,$199,60
86,3mp,5.8in,Yes,No,$359,70
86,3mp,5.8in,Yes,No,$499,63
86,3mp,5.8in,Yes,No,$659,56
86,3mp,5.8in,Yes,Yes,$199,79
86,3mp,5.8in,Yes,Yes,$359,78
86,3mp,5.8in,Yes,Yes,$499,68
86,3mp,5.8in,Yes,Yes,$659,54
86,3mp,6.1in,No,No,$199,78
86,3mp,6.1in,No,No,$359,79
86,3mp,6.1in,No,No,$499,65
86,3mp,6.1in,No,No,$659,52
86,3mp,6.1in,No,Yes,$199,62
86,3mp,6.1in,No,Yes,$359,76
86,3mp,6.1in,No,Yes,$499,66
86,3mp,6.1in,No,Yes,$659,62
86,3mp,6.1in,Yes,No,$199,71
86,3mp,6.1in,Yes,No,$359,74
86,3mp,6.1in,Yes,No,$499,73
86,3mp,6.1in,Yes,No,$659,57
86,3mp,6.1in,Yes,Yes,$199,67
86,3mp,6.1in,Yes,Yes,$359,72
86,3mp,6.1in,Yes,Yes,$499,67
86,3mp,6.1in,Yes,Yes,$659,57
86,3mp,6.4in,No,No,$199,73
86,3mp,6.4in,No,No,$359,68
86,3mp,6.4in,No,No,$499,68
86,3mp,6.4in,No,No,$659,59
86,3mp,6.4in,No,Yes,$199,73
86,3mp,6.4in,No,Yes,$359,72
86,3mp,6.4in,No,Yes,$499,51
86,3mp,6.4in,No,Yes,$659,70
86,3mp,6.4in,Yes,No,$199,61
86,3mp,6.4in,Yes,No,$359,68
86,3mp,6.4in,Yes,No,$499,61
86,3mp,6.4in,Yes,No,$659,67
86,3mp,6.4in,Yes,Yes,$199,74
86,3mp,6.4in,Yes,Yes,$359,71
86,3mp,6.4in,Yes,Yes,$499,67
86,3mp,6.4in,Yes,Yes,$659,54
86,8mp,5.8in,No,No,$199,62
86,8mp,5.8in,No,No,$359,74
86,8mp,5.8in,No,No,$499,56
86,8mp,5.8in,No,No,$659,82
86,8mp,5.8in,No,Yes,$199,82
86,8mp,5.8in,No,Yes,$359,60
86,8mp,5.8in,No,Yes,$499,75
86,8mp,5.8in,No,Yes,$659,68
86,8mp,5.8in,Yes,No,$199,76
86,8mp,5.8in,Yes,No,$359,63
86,8mp,5.8in,Yes,No,$499,65
86,8mp,5.8in,Yes,No,$659,83
86,8mp,5.8in,Yes,Yes,$199,69
86,8mp,5.8in,Yes,Yes,$359,62
86,8mp,5.8in,Yes,Yes,$499,64
86,8mp,5.8in,Yes,Yes,$659,62
86,8mp,6.1in,No,No,$199,69
86,8mp,6.1in,No,No,$359,68
86,8mp,6.1in,No,No,$499,71
86,8mp,6.1in,No,No,$659,66
86,8mp,6.1in,No,Yes,$199,93
86,8mp,6.1in,No,Yes,$359,64
86,8mp,6.1in,No,Yes,$499,83
86,8mp,6.1in,No,Yes,$659,74
86,8mp,6.1in,Yes,No,$199,69
86,8mp,6.1in,Yes,No,$359,60
86,8mp,6.1in,Yes,No,$499,72
86,8mp,6.1in,Yes,No,$659,75
86,8mp,6.1in,Yes,Yes,$199,77
86,8mp,6.1in,Yes,Yes,$359,74
86,8mp,6.1in,Yes,Yes,$499,77
86,8mp,6.1in,Yes,Yes,$659,72
86,8mp,6.4in,No,No,$199,76
86,8mp,6.4in,No,No,$359,62
86,8mp,6.4in,No,No,$499,58
86,8mp,6.4in,No,No,$659,60
86,8mp,6.4in,No,Yes,$199,65
86,8mp,6.4in,No,Yes,$359,68
86,8mp,6.4in,No,Yes,$499,62
86,8mp,6.4in,No,Yes,$659,61
86,8mp,6.4in,Yes,No,$199,69
86,8mp,6.4in,Yes,No,$359,55
86,8mp,6.4in,Yes,No,$499,69
86,8mp,6.4in,Yes,No,$659,73
86,8mp,6.4in,Yes,Yes,$199,75
86,8mp,6.4in,Yes,Yes,$359,67
86,8mp,6.4in,Yes,Yes,$499,81
86,8mp,6.4in,Yes,Yes,$659,74
87,12mp,5.8in,No,No,$199,48
87,12mp,5.8in,No,No,$359,71
87,12mp,5.8in,No,No,$499,42
87,12mp,5.8in,No,No,$659,52
87,12mp,5.8in,No,Yes,$199,64
87,12mp,5.8in,No,Yes,$359,49
87,12mp,5.8in,No,Yes,$499,53
87,12mp,5.8in,No,Yes,$659,50
87,12mp,5.8in,Yes,No,$199,65
87,12mp,5.8in,Yes,No,$359,47
87,12mp,5.8in,Yes,No,$499,64
87,12mp,5.8in,Yes,No,$659,55
87,12mp,5.8in,Yes,Yes,$199,57
87,12mp,5.8in,Yes,Yes,$359,78
87,12mp,5.8in,Yes,Yes,$499,53
87,12mp,5.8in,Yes,Yes,$659,50
87,12mp,6.1in,No,No,$199,56
87,12mp,6.1in,No,No,$359,57
87,12mp,6.1in,No,No,$499,62
87,12mp,6.1in,No,No,$659,53
87,12mp,6.1in,No,Yes,$199,61
87,12mp,6.1in,No,Yes,$359,56
87,12mp,6.1in,No,Yes,$499,60
87,12mp,6.1in,No,Yes,$659,53
87,12mp,6.1in,Yes,No,$199,57
87,12mp,6.1in,Yes,No,$359,56
87,12mp,6.1in,Yes,No,$499,69
87,12mp,6.1in,Yes,No,$659,60
87,12mp,6.1in,Yes,Yes,$199,64
87,12mp,6.1in,Yes,Yes,$359,52
87,12mp,6.1in,Yes,Yes,$499,67
87,12mp,6.1in,Yes,Yes,$659,51
87,12mp,6.4in,No,No,$199,50
87,12mp,6.4in,No,No,$359,50
87,12mp,6.4in,No,No,$499,66
87,12mp,6.4in,No,No,$659,61
87,12mp,6.4in,No,Yes,$199,61
87,12mp,6.4in,No,Yes,$359,54
87,12mp,6.4in,No,Yes,$499,60
87,12mp,6.4in,No,Yes,$659,54
87,12mp,6.4in,Yes,No,$199,67
87,12mp,6.4in,Yes,No,$359,47
87,12mp,6.4in,Yes,No,$499,46
87,12mp,6.4in,Yes,No,$659,48
87,12mp,6.4in,Yes,Yes,$199,70
87,12mp,6.4in,Yes,Yes,$359,56
87,12mp,6.4in,Yes,Yes,$499,64
87,12mp,6.4in,Yes,Yes,$659,31
87,3mp,5.8in,No,No,$199,54
87,3mp,5.8in,No,No,$359,44
87,3mp,5.8in,No,No,$499,52
87,3mp,5.8in,No,No,$659,48
87,3mp,5.8in,No,Yes,$199,57
87,3mp,5.8in,No,Yes,$359,54
87,3mp,5.8in,No,Yes,$499,56
87,3mp,5.8in,No,Yes,$659,46
87,3mp,5.8in,Yes,No,$199,61
87,3mp,5.8in,Yes,No,$359,65
87,3mp,5.8in,Yes,No,$499,56
87,3mp,5.8in,Yes,No,$659,51
87,3mp,5.8in,Yes,Yes,$199,63
87,3mp,5.8in,Yes,Yes,$359,74
87,3mp,5.8in,Yes,Yes,$499,48
87,3mp,5.8in,Yes,Yes,$659,53
87,3mp,6.1in,No,No,$199,55
87,3mp,6.1in,No,No,$359,47
87,3mp,6.1in,No,No,$499,64
87,3mp,6.1in,No,No,$659,50
87,3mp,6.1in,No,Yes,$199,61
87,3mp,6.1in,No,Yes,$359,68
87,3mp,6.1in,No,Yes,$499,47
87,3mp,6.1in,No,Yes,$659,51
87,3mp,6.1in,Yes,No,$199,66
87,3mp,6.1in,Yes,No,$359,57
87,3mp,6.1in,Yes,No,$499,58
87,3mp,6.1in,Yes,No,$659,49
87,3mp,6.1in,Yes,Yes,$199,62
87,3mp,6.1in,Yes,Yes,$359,58
87,3mp,6.1in,Yes,Yes,$499,66
87,3mp,6.1in,Yes,Yes,$659,53
87,3mp,6.4in,No,No,$199,70
87,3mp,6.4in,No,No,$359,62
87,3mp,6.4in,No,No,$499,47
87,3mp,6.4in,No,No,$659,44
87,3mp,6.4in,No,Yes,$199,56
87,3mp,6.4in,No,Yes,$359,49
87,3mp,6.4in,No,Yes,$499,54
87,3mp,6.4in,No,Yes,$659,50
87,3mp,6.4in,Yes,No,$199,56
87,3mp,6.4in,Yes,No,$359,61
87,3mp,6.4in,Yes,No,$499,63
87,3mp,6.4in,Yes,No,$659,44
87,3mp,6.4in,Yes,Yes,$199,68
87,3mp,6.4in,Yes,Yes,$359,51
87,3mp,6.4in,Yes,Yes,$499,47
87,3mp,6.4in,Yes,Yes,$659,59
87,8mp,5.8in,No,No,$199,71
87,8mp,5.8in,No,No,$359,45
87,8mp,5.8in,No,No,$499,60
87,8mp,5.8in,No,No,$659,42
87,8mp,5.8in,No,Yes,$199,61
87,8mp,5.8in,No,Yes,$359,64
87,8mp,5.8in,No,Yes,$499,51
87,8mp,5.8in,No,Yes,$659,60
87,8mp,5.8in,Yes,No,$199,56
87,8mp,5.8in,Yes,No,$359,56
87,8mp,5.8in,Yes,No,$499,56
87,8mp,5.8in,Yes,No,$659,62
87,8mp,5.8in,Yes,Yes,$199,70
87,8mp,5.8in,Yes,Yes,$359,56
87,8mp,5.8in,Yes,Yes,$499,57
87,8mp,5.8in,Yes,Yes,$659,47
87,8mp,6.1in,No,No,$199,60
87,8mp,6.1in,No,No,$359,43
87,8mp,6.1in,No,No,$499,45
87,8mp,6.1in,No,No,$659,53
87,8mp,6.1in,No,Yes,$199,53
87,8mp,6.1in,No,Yes,$359,58
87,8mp,6.1in,No,Yes,$499,59
87,8mp,6.1in,No,Yes,$659,67
87,8mp,6.1in,Yes,No,$199,56
87,8mp,6.1in,Yes,No,$359,55
87,8mp,6.1in,Yes,No,$499,55
87,8mp,6.1in,Yes,No,$659,64
87,8mp,6.1in,Yes,Yes,$199,63
87,8mp,6.1in,Yes,Yes,$359,66
87,8mp,6.1in,Yes,Yes,$499,58
87,8mp,6.1in,Yes,Yes,$659,44
87,8mp,6.4in,No,No,$199,53
87,8mp,6.4in,No,No,$359,69
87,8mp,6.4in,No,No,$499,61
87,8mp,6.4in,No,No,$659,60
87,8mp,6.4in,No,Yes,$199,65
87,8mp,6.4in,No,Yes,$359,46
87,8mp,6.4in,No,Yes,$499,57
87,8mp,6.4in,No,Yes,$659,45
87,8mp,6.4in,Yes,No,$199,74
87,8mp,6.4in,Yes,No,$359,57
87,8mp,6.4in,Yes,No,$499,56
87,8mp,6.4in,Yes,No,$659,57
87,8mp,6.4in,Yes,Yes,$199,60
87,8mp,6.4in,Yes,Yes,$359,45
87,8mp,6.4in,Yes,Yes,$499,54
87,8mp,6.4in,Yes,Yes,$659,58
88,12mp,5.8in,No,No,$199,28
88,12mp,5.8in,No,No,$359,30
88,12mp,5.8in,No,No,$499,27
88,12mp,5.8in,No,No,$659,40
88,12mp,5.8in,No,Yes,$199,47
88,12mp,5.8in,No,Yes,$359,44
88,12mp,5.8in,No,Yes,$499,48
88,12mp,5.8in,No,Yes,$659,40
88,12mp,5.8in,Yes,No,$199,53
88,12mp,5.8in,Yes,No,$359,40
88,12mp,5.8in,Yes,No,$499,36
88,12mp,5.8in,Yes,No,$659,40
88,12mp,5.8in,Yes,Yes,$199,37
88,12mp,5.8in,Yes,Yes,$359,42
88,12mp,5.8in,Yes,Yes,$499,54
88,12mp,5.8in,Yes,Yes,$659,56
88,12mp,6.1in,No,No,$199,53
88,12mp,6.1in,No,No,$359,59
88,12mp,6.1in,No,No,$499,46
88,12mp,6.1in,No,No,$659,52
88,12mp,6.1in,No,Yes,$199,49
88,12mp,6.1in,No,Yes,$359,62
88,12mp,6.1in,No,Yes,$499,41
88,12mp,6.1in,No,Yes,$659,43
88,12mp,6.1in,Yes,No,$199,42
88,12mp,6.1in,Yes,No,$359,46
88,12mp,6.1in,Yes,No,$499,43
88,12mp,6.1in,Yes,No,$659,38
88,12mp,6.1in,Yes,Yes,$199,56
88,12mp,6.1in,Yes,Yes,$359,45
88,12mp,6.1in,Yes,Yes,$499,57
88,12mp,6.1in,Yes,Yes,$659,44
88,12mp,6.4in,No,No,$199,37
88,12mp,6.4in,No,No,$359,42
88,12mp,6.4in,No,No,$499,49
88,12mp,6.4in,No,No,$659,32
88,12mp,6.4in,No,Yes,$199,46
88,12mp,6.4in,No,Yes,$359,50
88,12mp,6.4in,No,Yes,$499,53
88,12mp,6.4in,No,Yes,$659,47
88,12mp,6.4in,Yes,No,$199,48
88,12mp,6.4in,Yes,No,$359,46
88,12mp,6.4in,Yes,No,$499,46
88,12mp,6.4in,Yes,No,$659,29
88,12mp,6.4in,Yes,Yes,$199,49
88,12mp,6.4in,Yes,Yes,$359,44
88,12mp,6.4in,Yes,Yes,$499,61
88,12mp,6.4in,Yes,Yes,$659,62
88,3mp,5.8in,No,No,$199,55
88,3mp,5.8in,No,No,$359,34
88,3mp,5.8in,No,No,$499,31
88,3mp,5.8in,No,No,$659,30
88,3mp,5.8in,No,Yes,$199,37
88,3mp,5.8in,No,Yes,$359,45
88,3mp,5.8in,No,Yes,$499,38
88,3mp,5.8in,No,Yes,$659,32
88,3mp,5.8in,Yes,No,$199,38
88,3mp,5.8in,Yes,No,$359,44
88,3mp,5.8in,Yes,No,$499,39
88,3mp,5.8in,Yes,No,$659,37
88,3mp,5.8in,Yes,Yes,$199,48
88,3mp,5.8in,Yes,Yes,$359,40
88,3mp,5.8in,Yes,Yes,$499,31
88,3mp,5.8in,Yes,Yes,$659,29
88,3mp,6.1in,No,No,$199,38
88,3mp,6.1in,No,No,$359,23
88,3mp,6.1in,No,No,$499,36
88,3mp,6.1in,No,No,$659,36
88,3mp,6.1in,No,Yes,$199,48
88,3mp,6.1in,No,Yes,$359,28
88,3mp,6.1in,No,Yes,$499,25
88,3mp,6.1in,No,Yes,$659,27
88,3mp,6.1in,Yes,No,$199,51
88,3mp,6.1in,Yes,No,$359,31
88,3mp,6.1in,Yes,No,$499,35
88,3mp,6.1in,Yes,No,$659,38
88,3mp,6.1in,Yes,Yes,$199,45
88,3mp,6.1in,Yes,Yes,$359,36
88,3mp,6.1in,Yes,Yes,$499,41
88,3mp,6.1in,Yes,Yes,$659,51
88,3mp,6.4in,No,No,$199,54
88,3mp,6.4in,No,No,$359,38
88,3mp,6.4in,No,No,$499,36
88,3mp,6.4in,No,No,$659,38
88,3mp,6.4in,No,Yes,$199,39
88,3mp,6.4in,No,Yes,$359,35
88,3mp,6.4in,No,Yes,$499,34
88,3mp,6.4in,No,Yes,$659,38
88,3mp,6.4in,Yes,No,$199,42
88,3mp,6.4in,Yes,No,$359,38
88,3mp,6.4in,Yes,No,$499,38
88,3mp,6.4in,Yes,No,$659,46
88,3mp,6.4in,Yes,Yes,$199,51
88,3mp,6.4in,Yes,Yes,$359,47
88,3mp,6.4in,Yes,Yes,$499,38
88,3mp,6.4in,Yes,Yes,$659,27
88,8mp,5.8in,No,No,$199,58
88,8mp,5.8in,No,No,$359,44
88,8mp,5.8in,No,No,$499,39
88,8mp,5.8in,No,No,$659,41
88,8mp,5.8in,No,Yes,$199,38
88,8mp,5.8in,No,Yes,$359,58
88,8mp,5.8in,No,Yes,$499,48
88,8mp,5.8in,No,Yes,$659,36
88,8mp,5.8in,Yes,No,$199,43
88,8mp,5.8in,Yes,No,$359,44
88,8mp,5.8in,Yes,No,$499,39
88,8mp,5.8in,Yes,No,$659,48
88,8mp,5.8in,Yes,Yes,$199,44
88,8mp,5.8in,Yes,Yes,$359,39
88,8mp,5.8in,Yes,Yes,$499,41
88,8mp,5.8in,Yes,Yes,$659,40
88,8mp,6.1in,No,No,$199,42
88,8mp,6.1in,No,No,$359,29
88,8mp,6.1in,No,No,$499,36
88,8mp,6.1in,No,No,$659,32
88,8mp,6.1in,No,Yes,$199,55
88,8mp,6.1in,No,Yes,$359,59
88,8mp,6.1in,No,Yes,$499,42
88,8mp,6.1in,No,Yes,$659,45
88,8mp,6.1in,Yes,No,$199,50
88,8mp,6.1in,Yes,No,$359,41
88,8mp,6.1in,Yes,No,$499,30
88,8mp,6.1in,Yes,No,$659,36
88,8mp,6.1in,Yes,Yes,$199,40
88,8mp,6.1in,Yes,Yes,$359,41
88,8mp,6.1in,Yes,Yes,$499,40
88,8mp,6.1in,Yes,Yes,$659,36
88,8mp,6.4in,No,No,$199,36
88,8mp,6.4in,No,No,$359,42
88,8mp,6.4in,No,No,$499,49
88,8mp,6.4in,No,No,$659,29
88,8mp,6.4in,No,Yes,$199,44
88,8mp,6.4in,No,Yes,$359,47
88,8mp,6.4in,No,Yes,$499,50
88,8mp,6.4in,No,Yes,$659,22
88,8mp,6.4in,Yes,No,$199,50
88,8mp,6.4in,Yes,No,$359,40
88,8mp,6.4in,Yes,No,$499,41
88,8mp,6.4in,Yes,No,$659,40
88,8mp,6.4in,Yes,Yes,$199,42
88,8mp,6.4in,Yes,Yes,$359,55
88,8mp,6.4in,Yes,Yes,$499,47
88,8mp,6.4in,Yes,Yes,$659,50
89,12mp,5.8in,No,No,$199,61
89,12mp,5.8in,No,No,$359,40
89,12mp,5.8in,No,No,$499,42
89,12mp,5.8in,No,No,$659,37
89,12mp,5.8in,No,Yes,$199,56
89,12mp,5.8in,No,Yes,$359,48
89,12mp,5.8in,No,Yes,$499,40
89,12mp,5.8in,No,Yes,$659,25
89,12mp,5.8in,Yes,No,$199,54
89,12mp,5.8in,Yes,No,$359,59
89,12mp,5.8in,Yes,No,$499,58
89,12mp,5.8in,Yes,No,$659,50
89,12mp,5.8in,Yes,Yes,$199,53
89,12mp,5.8in,Yes,Yes,$359,32
89,12mp,5.8in,Yes,Yes,$499,47
89,12mp,5.8in,Yes,Yes,$659,46
89,12mp,6.1in,No,No,$199,59
89,12mp,6.1in,No,No,$359,21
89,12mp,6.1in,No,No,$499,41
89,12mp,6.1in,No,No,$659,45
89,12mp,6.1in,No,Yes,$199,50
89,12mp,6.1in,No,Yes,$359,47
89,12mp,6.1in,No,Yes,$499,53
89,12mp,6.1in,No,Yes,$659,39
89,12mp,6.1in,Yes,No,$199,50
89,12mp,6.1in,Yes,No,$359,47
89,12mp,6.1in,Yes,No,$499,61
89,12mp,6.1in,Yes,No,$659,48
89,12mp,6.1in,Yes,Yes,$199,62
89,12mp,6.1in,Yes,Yes,$359,45
89,12mp,6.1in,Yes,Yes,$499,41
