,participant.id,price,brand,horsepower,upholstery,sunroof,rating
14211,75,"$23,000",Saturn,220 HP,Leather,No,40
14212,75,"$23,000",Saturn,220 HP,Leather,Yes,40
14213,75,"$23,000",Saturn,250 HP,Cloth,No,29
14214,75,"$23,000",Saturn,250 HP,Cloth,Yes,35
14215,75,"$23,000",Saturn,250 HP,Leather,No,43
14216,75,"$23,000",Saturn,250 HP,Leather,Yes,45
14217,75,"$23,000",Saturn,280 HP,Cloth,No,43
14218,75,"$23,000",Saturn,280 HP,Cloth,Yes,51
14219,75,"$23,000",Saturn,280 HP,Leather,No,45
14220,75,"$23,000",Saturn,280 HP,Leather,Yes,47
14221,75,"$23,000",Kia,220 HP,Cloth,No,24
14222,75,"$23,000",Kia,220 HP,Cloth,Yes,23
14223,75,"$23,000",Kia,220 HP,Leather,No,39
14224,75,"$23,000",Kia,220 HP,Leather,Yes,42
14225,75,"$23,000",Kia,250 HP,Cloth,No,46
14226,75,"$23,000",Kia,250 HP,Cloth,Yes,25
14227,75,"$23,000",Kia,250 HP,Leather,No,32
14228,75,"$23,000",Kia,250 HP,Leather,Yes,42
14229,75,"$23,000",Kia,280 HP,Cloth,No,56
14230,75,"$23,000",Kia,280 HP,Cloth,Yes,35
14231,75,"$23,000",Kia,280 HP,Leather,No,42
14232,75,"$23,000",Kia,280 HP,Leather,Yes,42
14233,75,"$23,000",Volkswagen,220 HP,Cloth,No,34
14234,75,"$23,000",Volkswagen,220 HP,Cloth,Yes,27
14235,75,"$23,000",Volkswagen,220 HP,Leather,No,37
14236,75,"$23,000",Volkswagen,220 HP,Leather,Yes,48
14237,75,"$23,000",Volkswagen,250 HP,Cloth,No,26
14238,75,"$23,000",Volkswagen,250 HP,Cloth,Yes,43
14239,75,"$23,000",Volkswagen,250 HP,Leather,No,34
14240,75,"$23,000",Volkswagen,250 HP,Leather,Yes,50
14241,75,"$23,000",Volkswagen,280 HP,Cloth,No,43
14242,75,"$23,000",Volkswagen,280 HP,Cloth,Yes,36
14243,75,"$23,000",Volkswagen,280 HP,Leather,No,40
14244,75,"$23,000",Volkswagen,280 HP,Leather,Yes,42
14245,75,"$23,000",Toyota,220 HP,Cloth,No,29
14246,75,"$23,000",Toyota,220 HP,Cloth,Yes,44
14247,75,"$23,000",Toyota,220 HP,Leather,No,34
14248,75,"$23,000",Toyota,220 HP,Leather,Yes,51
14249,75,"$23,000",Toyota,250 HP,Cloth,No,29
14250,75,"$23,000",Toyota,250 HP,Cloth,Yes,32
14251,75,"$23,000",Toyota,250 HP,Leather,No,40
14252,75,"$23,000",Toyota,250 HP,Leather,Yes,39
14253,75,"$23,000",Toyota,280 HP,Cloth,No,38
14254,75,"$23,000",Toyota,280 HP,Cloth,Yes,42
14255,75,"$23,000",Toyota,280 HP,Leather,No,31
14256,75,"$23,000",Toyota,280 HP,Leather,Yes,57
14257,75,"$25,000",Saturn,220 HP,Cloth,No,33
14258,75,"$25,000",Saturn,220 HP,Cloth,Yes,44
14259,75,"$25,000",Saturn,220 HP,Leather,No,56
14260,75,"$25,000",Saturn,220 HP,Leather,Yes,36
14261,75,"$25,000",Saturn,250 HP,Cloth,No,23
14262,75,"$25,000",Saturn,250 HP,Cloth,Yes,50
14263,75,"$25,000",Saturn,250 HP,Leather,No,37
14264,75,"$25,000",Saturn,250 HP,Leather,Yes,43
14265,75,"$25,000",Saturn,280 HP,Cloth,No,43
14266,75,"$25,000",Saturn,280 HP,Cloth,Yes,40
14267,75,"$25,000",Saturn,280 HP,Leather,No,37
14268,75,"$25,000",Saturn,280 HP,Leather,Yes,50
14269,75,"$25,000",Kia,220 HP,Cloth,No,20
14270,75,"$25,000",Kia,220 HP,Cloth,Yes,43
14271,75,"$25,000",Kia,220 HP,Leather,No,32
14272,75,"$25,000",Kia,220 HP,Leather,Yes,24
14273,75,"$25,000",Kia,250 HP,Cloth,No,46
14274,75,"$25,000",Kia,250 HP,Cloth,Yes,38
14275,75,"$25,000",Kia,250 HP,Leather,No,51
14276,75,"$25,000",Kia,250 HP,Leather,Yes,38
14277,75,"$25,000",Kia,280 HP,Cloth,No,35
14278,75,"$25,000",Kia,280 HP,Cloth,Yes,40
14279,75,"$25,000",Kia,280 HP,Leather,No,41
14280,75,"$25,000",Kia,280 HP,Leather,Yes,37
14281,75,"$25,000",Volkswagen,220 HP,Cloth,No,42
14282,75,"$25,000",Volkswagen,220 HP,Cloth,Yes,56
14283,75,"$25,000",Volkswagen,220 HP,Leather,No,41
14284,75,"$25,000",Volkswagen,220 HP,Leather,Yes,51
14285,75,"$25,000",Volkswagen,250 HP,Cloth,No,40
14286,75,"$25,000",Volkswagen,250 HP,Cloth,Yes,29
14287,75,"$25,000",Volkswagen,250 HP,Leather,No,44
14288,75,"$25,000",Volkswagen,250 HP,Leather,Yes,43
14289,75,"$25,000",Volkswagen,280 HP,Cloth,No,41
14290,75,"$25,000",Volkswagen,280 HP,Cloth,Yes,49
14291,75,"$25,000",Volkswagen,280 HP,Leather,No,45
14292,75,"$25,000",Volkswagen,280 HP,Leather,Yes,53
14293,75,"$25,000",Toyota,220 HP,Cloth,No,34
14294,75,"$25,000",Toyota,220 HP,Cloth,Yes,44
14295,75,"$25,000",Toyota,220 HP,Leather,No,51
14296,75,"$25,000",Toyota,220 HP,Leather,Yes,30
14297,75,"$25,000",Toyota,250 HP,Cloth,No,31
14298,75,"$25,000",Toyota,250 HP,Cloth,Yes,41
14299,75,"$25,000",Toyota,250 HP,Leather,No,34
14300,75,"$25,000",Toyota,250 HP,Leather,Yes,26
14301,75,"$25,000",Toyota,280 HP,Cloth,No,40
14302,75,"$25,000",Toyota,280 HP,Cloth,Yes,51
14303,75,"$25,000",Toyota,280 HP,Leather,No,51
14304,75,"$25,000",Toyota,280 HP,Leather,Yes,45
14305,75,"$27,000",Saturn,220 HP,Cloth,No,33
14306,75,"$27,000",Saturn,220 HP,Cloth,Yes,40
14307,75,"$27,000",Saturn,220 HP,Leather,No,29
14308,75,"$27,000",Saturn,220 HP,Leather,Yes,33
14309,75,"$27,000",Saturn,250 HP,Cloth,No,33
14310,75,"$27,000",Saturn,250 HP,Cloth,Yes,43
14311,75,"$27,000",Saturn,250 HP,Leather,No,42
14312,75,"$27,000",Saturn,250 HP,Leather,Yes,46
14313,75,"$27,000",Saturn,280 HP,Cloth,No,37
14314,75,"$27,000",Saturn,280 HP,Cloth,Yes,34
14315,75,"$27,000",Saturn,280 HP,Leather,No,38
14316,75,"$27,000",Saturn,280 HP,Leather,Yes,59
14317,75,"$27,000",Kia,220 HP,Cloth,No,46
14318,75,"$27,000",Kia,220 HP,Cloth,Yes,24
14319,75,"$27,000",Kia,220 HP,Leather,No,35
14320,75,"$27,000",Kia,220 HP,Leather,Yes,37
14321,75,"$27,000",Kia,250 HP,Cloth,No,39
14322,75,"$27,000",Kia,250 HP,Cloth,Yes,41
14323,75,"$27,000",Kia,250 HP,Leather,No,41
14324,75,"$27,000",Kia,250 HP,Leather,Yes,41
14325,75,"$27,000",Kia,280 HP,Cloth,No,22
14326,75,"$27,000",Kia,280 HP,Cloth,Yes,28
14327,75,"$27,000",Kia,280 HP,Leather,No,40
14328,75,"$27,000",Kia,280 HP,Leather,Yes,42
14329,75,"$27,000",Volkswagen,220 HP,Cloth,No,32
14330,75,"$27,000",Volkswagen,220 HP,Cloth,Yes,39
14331,75,"$27,000",Volkswagen,220 HP,Leather,No,45
14332,75,"$27,000",Volkswagen,220 HP,Leather,Yes,31
14333,75,"$27,000",Volkswagen,250 HP,Cloth,No,31
14334,75,"$27,000",Volkswagen,250 HP,Cloth,Yes,40
14335,75,"$27,000",Volkswagen,250 HP,Leather,No,39
14336,75,"$27,000",Volkswagen,250 HP,Leather,Yes,39
14337,75,"$27,000",Volkswagen,280 HP,Cloth,No,48
14338,75,"$27,000",Volkswagen,280 HP,Cloth,Yes,41
14339,75,"$27,000",Volkswagen,280 HP,Leather,No,48
14340,75,"$27,000",Volkswagen,280 HP,Leather,Yes,35
14341,75,"$27,000",Toyota,220 HP,Cloth,No,55
14342,75,"$27,000",Toyota,220 HP,Cloth,Yes,42
14343,75,"$27,000",Toyota,220 HP,Leather,No,51
14344,75,"$27,000",Toyota,220 HP,Leather,Yes,44
14345,75,"$27,000",Toyota,250 HP,Cloth,No,27
14346,75,"$27,000",Toyota,250 HP,Cloth,Yes,37
14347,75,"$27,000",Toyota,250 HP,Leather,No,45
14348,75,"$27,000",Toyota,250 HP,Leather,Yes,47
14349,75,"$27,000",Toyota,280 HP,Cloth,No,34
14350,75,"$27,000",Toyota,280 HP,Cloth,Yes,41
14351,75,"$27,000",Toyota,280 HP,Leather,No,50
14352,75,"$27,000",Toyota,280 HP,Leather,Yes,45
14353,75,"$29,000",Saturn,220 HP,Cloth,No,31
14354,75,"$29,000",Saturn,220 HP,Cloth,Yes,25
14355,75,"$29,000",Saturn,220 HP,Leather,No,35
14356,75,"$29,000",Saturn,220 HP,Leather,Yes,44
14357,75,"$29,000",Saturn,250 HP,Cloth,No,35
14358,75,"$29,000",Saturn,250 HP,Cloth,Yes,30
14359,75,"$29,000",Saturn,250 HP,Leather,No,37
14360,75,"$29,000",Saturn,250 HP,Leather,Yes,45
14361,75,"$29,000",Saturn,280 HP,Cloth,No,39
14362,75,"$29,000",Saturn,280 HP,Cloth,Yes,49
14363,75,"$29,000",Saturn,280 HP,Leather,No,43
14364,75,"$29,000",Saturn,280 HP,Leather,Yes,37
14365,75,"$29,000",Kia,220 HP,Cloth,No,31
14366,75,"$29,000",Kia,220 HP,Cloth,Yes,21
14367,75,"$29,000",Kia,220 HP,Leather,No,47
14368,75,"$29,000",Kia,220 HP,Leather,Yes,50
14369,75,"$29,000",Kia,250 HP,Cloth,No,48
14370,75,"$29,000",Kia,250 HP,Cloth,Yes,44
14371,75,"$29,000",Kia,250 HP,Leather,No,36
14372,75,"$29,000",Kia,250 HP,Leather,Yes,45
14373,75,"$29,000",Kia,280 HP,Cloth,No,46
14374,75,"$29,000",Kia,280 HP,Cloth,Yes,31
14375,75,"$29,000",Kia,280 HP,Leather,No,49
14376,75,"$29,000",Kia,280 HP,Leather,Yes,30
14377,75,"$29,000",Volkswagen,220 HP,Cloth,No,36
14378,75,"$29,000",Volkswagen,220 HP,Cloth,Yes,49
14379,75,"$29,000",Volkswagen,220 HP,Leather,No,38
14380,75,"$29,000",Volkswagen,220 HP,Leather,Yes,48
14381,75,"$29,000",Volkswagen,250 HP,Cloth,No,30
14382,75,"$29,000",Volkswagen,250 HP,Cloth,Yes,49
14383,75,"$29,000",Volkswagen,250 HP,Leather,No,44
14384,75,"$29,000",Volkswagen,250 HP,Leather,Yes,36
14385,75,"$29,000",Volkswagen,280 HP,Cloth,No,41
14386,75,"$29,000",Volkswagen,280 HP,Cloth,Yes,38
14387,75,"$29,000",Volkswagen,280 HP,Leather,No,31
14388,75,"$29,000",Volkswagen,280 HP,Leather,Yes,22
14389,75,"$29,000",Toyota,220 HP,Cloth,No,33
14390,75,"$29,000",Toyota,220 HP,Cloth,Yes,20
14391,75,"$29,000",Toyota,220 HP,Leather,No,34
14392,75,"$29,000",Toyota,220 HP,Leather,Yes,38
14393,75,"$29,000",Toyota,250 HP,Cloth,No,34
14394,75,"$29,000",Toyota,250 HP,Cloth,Yes,45
14395,75,"$29,000",Toyota,250 HP,Leather,No,46
14396,75,"$29,000",Toyota,250 HP,Leather,Yes,49
14397,75,"$29,000",Toyota,280 HP,Cloth,No,51
14398,75,"$29,000",Toyota,280 HP,Cloth,Yes,34
14399,75,"$29,000",Toyota,280 HP,Leather,No,39
14400,75,"$29,000",Toyota,280 HP,Leather,Yes,54
14401,76,"$23,000",Saturn,220 HP,Cloth,No,45
14402,76,"$23,000",Saturn,220 HP,Cloth,Yes,48
14403,76,"$23,000",Saturn,220 HP,Leather,No,37
14404,76,"$23,000",Saturn,220 HP,Leather,Yes,37
14405,76,"$23,000",Saturn,250 HP,Cloth,No,47
14406,76,"$23,000",Saturn,250 HP,Cloth,Yes,52
14407,76,"$23,000",Saturn,250 HP,Leather,No,59
14408,76,"$23,000",Saturn,250 HP,Leather,Yes,59
14409,76,"$23,000",Saturn,280 HP,Cloth,No,54
14410,76,"$23,000",Saturn,280 HP,Cloth,Yes,47
14411,76,"$23,000",Saturn,280 HP,Leather,No,47
14412,76,"$23,000",Saturn,280 HP,Leather,Yes,47
14413,76,"$23,000",Kia,220 HP,Cloth,No,48
14414,76,"$23,000",Kia,220 HP,Cloth,Yes,44
14415,76,"$23,000",Kia,220 HP,Leather,No,44
14416,76,"$23,000",Kia,220 HP,Leather,Yes,42
14417,76,"$23,000",Kia,250 HP,Cloth,No,55
14418,76,"$23,000",Kia,250 HP,Cloth,Yes,37
14419,76,"$23,000",Kia,250 HP,Leather,No,46
14420,76,"$23,000",Kia,250 HP,Leather,Yes,51
14421,76,"$23,000",Kia,280 HP,Cloth,No,38
14422,76,"$23,000",Kia,280 HP,Cloth,Yes,61
14423,76,"$23,000",Kia,280 HP,Leather,No,53
14424,76,"$23,000",Kia,280 HP,Leather,Yes,53
14425,76,"$23,000",Volkswagen,220 HP,Cloth,No,42
14426,76,"$23,000",Volkswagen,220 HP,Cloth,Yes,39
14427,76,"$23,000",Volkswagen,220 HP,Leather,No,45
14428,76,"$23,000",Volkswagen,220 HP,Leather,Yes,38
14429,76,"$23,000",Volkswagen,250 HP,Cloth,No,34
14430,76,"$23,000",Volkswagen,250 HP,Cloth,Yes,58
14431,76,"$23,000",Volkswagen,250 HP,Leather,No,49
14432,76,"$23,000",Volkswagen,250 HP,Leather,Yes,42
14433,76,"$23,000",Volkswagen,280 HP,Cloth,No,39
14434,76,"$23,000",Volkswagen,280 HP,Cloth,Yes,44
14435,76,"$23,000",Volkswagen,280 HP,Leather,No,56
14436,76,"$23,000",Volkswagen,280 HP,Leather,Yes,45
14437,76,"$23,000",Toyota,220 HP,Cloth,No,49
14438,76,"$23,000",Toyota,220 HP,Cloth,Yes,44
14439,76,"$23,000",Toyota,220 HP,Leather,No,47
14440,76,"$23,000",Toyota,220 HP,Leather,Yes,43
14441,76,"$23,000",Toyota,250 HP,Cloth,No,45
14442,76,"$23,000",Toyota,250 HP,Cloth,Yes,53
14443,76,"$23,000",Toyota,250 HP,Leather,No,40
14444,76,"$23,000",Toyota,250 HP,Leather,Yes,49
14445,76,"$23,000",Toyota,280 HP,Cloth,No,39
14446,76,"$23,000",Toyota,280 HP,Cloth,Yes,57
14447,76,"$23,000",Toyota,280 HP,Leather,No,55
14448,76,"$23,000",Toyota,280 HP,Leather,Yes,51
14449,76,"$25,000",Saturn,220 HP,Cloth,No,47
14450,76,"$25,000",Saturn,220 HP,Cloth,Yes,55
14451,76,"$25,000",Saturn,220 HP,Leather,No,33
14452,76,"$25,000",Saturn,220 HP,Leather,Yes,43
14453,76,"$25,000",Saturn,250 HP,Cloth,No,37
14454,76,"$25,000",Saturn,250 HP,Cloth,Yes,48
14455,76,"$25,000",Saturn,250 HP,Leather,No,50
14456,76,"$25,000",Saturn,250 HP,Leather,Yes,49
14457,76,"$25,000",Saturn,280 HP,Cloth,No,43
14458,76,"$25,000",Saturn,280 HP,Cloth,Yes,45
14459,76,"$25,000",Saturn,280 HP,Leather,No,47
14460,76,"$25,000",Saturn,280 HP,Leather,Yes,37
14461,76,"$25,000",Kia,220 HP,Cloth,No,46
14462,76,"$25,000",Kia,220 HP,Cloth,Yes,45
14463,76,"$25,000",Kia,220 HP,Leather,No,38
14464,76,"$25,000",Kia,220 HP,Leather,Yes,40
14465,76,"$25,000",Kia,250 HP,Cloth,No,42
14466,76,"$25,000",Kia,250 HP,Cloth,Yes,59
14467,76,"$25,000",Kia,250 HP,Leather,No,54
14468,76,"$25,000",Kia,250 HP,Leather,Yes,41
14469,76,"$25,000",Kia,280 HP,Cloth,No,45
14470,76,"$25,000",Kia,280 HP,Cloth,Yes,54
14471,76,"$25,000",Kia,280 HP,Leather,No,53
14472,76,"$25,000",Kia,280 HP,Leather,Yes,50
14473,76,"$25,000",Volkswagen,220 HP,Cloth,No,41
14474,76,"$25,000",Volkswagen,220 HP,Cloth,Yes,42
14475,76,"$25,000",Volkswagen,220 HP,Leather,No,36
14476,76,"$25,000",Volkswagen,220 HP,Leather,Yes,51
14477,76,"$25,000",Volkswagen,250 HP,Cloth,No,50
14478,76,"$25,000",Volkswagen,250 HP,Cloth,Yes,44
14479,76,"$25,000",Volkswagen,250 HP,Leather,No,42
14480,76,"$25,000",Volkswagen,250 HP,Leather,Yes,50
14481,76,"$25,000",Volkswagen,280 HP,Cloth,No,57
14482,76,"$25,000",Volkswagen,280 HP,Cloth,Yes,42
14483,76,"$25,000",Volkswagen,280 HP,Leather,No,50
14484,76,"$25,000",Volkswagen,280 HP,Leather,Yes,46
14485,76,"$25,000",Toyota,220 HP,Cloth,No,47
14486,76,"$25,000",Toyota,220 HP,Cloth,Yes,50
14487,76,"$25,000",Toyota,220 HP,Leather,No,57
14488,76,"$25,000",Toyota,220 HP,Leather,Yes,49
14489,76,"$25,000",Toyota,250 HP,Cloth,No,51
14490,76,"$25,000",Toyota,250 HP,Cloth,Yes,68
14491,76,"$25,000",Toyota,250 HP,Leather,No,44
14492,76,"$25,000",Toyota,250 HP,Leather,Yes,49
14493,76,"$25,000",Toyota,280 HP,Cloth,No,51
14494,76,"$25,000",Toyota,280 HP,Cloth,Yes,55
14495,76,"$25,000",Toyota,280 HP,Leather,No,55
14496,76,"$25,000",Toyota,280 HP,Leather,Yes,61
14497,76,"$27,000",Saturn,220 HP,Cloth,No,40
14498,76,"$27,000",Saturn,220 HP,Cloth,Yes,57
14499,76,"$27,000",Saturn,220 HP,Leather,No,48
14500,76,"$27,000",Saturn,220 HP,Leather,Yes,36
14501,76,"$27,000",Saturn,250 HP,Cloth,No,47
14502,76,"$27,000",Saturn,250 HP,Cloth,Yes,45
14503,76,"$27,000",Saturn,250 HP,Leather,No,59
14504,76,"$27,000",Saturn,250 HP,Leather,Yes,44
14505,76,"$27,000",Saturn,280 HP,Cloth,No,45
14506,76,"$27,000",Saturn,280 HP,Cloth,Yes,49
14507,76,"$27,000",Saturn,280 HP,Leather,No,43
14508,76,"$27,000",Saturn,280 HP,Leather,Yes,38
14509,76,"$27,000",Kia,220 HP,Cloth,No,36
14510,76,"$27,000",Kia,220 HP,Cloth,Yes,36
14511,76,"$27,000",Kia,220 HP,Leather,No,34
14512,76,"$27,000",Kia,220 HP,Leather,Yes,49
14513,76,"$27,000",Kia,250 HP,Cloth,No,33
14514,76,"$27,000",Kia,250 HP,Cloth,Yes,41
14515,76,"$27,000",Kia,250 HP,Leather,No,37
14516,76,"$27,000",Kia,250 HP,Leather,Yes,47
14517,76,"$27,000",Kia,280 HP,Cloth,No,46
14518,76,"$27,000",Kia,280 HP,Cloth,Yes,44
14519,76,"$27,000",Kia,280 HP,Leather,No,38
14520,76,"$27,000",Kia,280 HP,Leather,Yes,54
14521,76,"$27,000",Volkswagen,220 HP,Cloth,No,42
14522,76,"$27,000",Volkswagen,220 HP,Cloth,Yes,47
14523,76,"$27,000",Volkswagen,220 HP,Leather,No,33
14524,76,"$27,000",Volkswagen,220 HP,Leather,Yes,59
14525,76,"$27,000",Volkswagen,250 HP,Cloth,No,42
14526,76,"$27,000",Volkswagen,250 HP,Cloth,Yes,53
14527,76,"$27,000",Volkswagen,250 HP,Leather,No,53
14528,76,"$27,000",Volkswagen,250 HP,Leather,Yes,47
14529,76,"$27,000",Volkswagen,280 HP,Cloth,No,51
14530,76,"$27,000",Volkswagen,280 HP,Cloth,Yes,53
14531,76,"$27,000",Volkswagen,280 HP,Leather,No,45
14532,76,"$27,000",Volkswagen,280 HP,Leather,Yes,40
14533,76,"$27,000",Toyota,220 HP,Cloth,No,40
14534,76,"$27,000",Toyota,220 HP,Cloth,Yes,43
14535,76,"$27,000",Toyota,220 HP,Leather,No,45
14536,76,"$27,000",Toyota,220 HP,Leather,Yes,47
14537,76,"$27,000",Toyota,250 HP,Cloth,No,42
14538,76,"$27,000",Toyota,250 HP,Cloth,Yes,36
14539,76,"$27,000",Toyota,250 HP,Leather,No,37
14540,76,"$27,000",Toyota,250 HP,Leather,Yes,49
14541,76,"$27,000",Toyota,280 HP,Cloth,No,36
14542,76,"$27,000",Toyota,280 HP,Cloth,Yes,41
14543,76,"$27,000",Toyota,280 HP,Leather,No,36
14544,76,"$27,000",Toyota,280 HP,Leather,Yes,36
14545,76,"$29,000",Saturn,220 HP,Cloth,No,40
14546,76,"$29,000",Saturn,220 HP,Cloth,Yes,38
14547,76,"$29,000",Saturn,220 HP,Leather,No,38
14548,76,"$29,000",Saturn,220 HP,Leather,Yes,43
14549,76,"$29,000",Saturn,250 HP,Cloth,No,38
14550,76,"$29,000",Saturn,250 HP,Cloth,Yes,40
14551,76,"$29,000",Saturn,250 HP,Leather,No,49
14552,76,"$29,000",Saturn,250 HP,Leather,Yes,53
14553,76,"$29,000",Saturn,280 HP,Cloth,No,45
14554,76,"$29,000",Saturn,280 HP,Cloth,Yes,42
14555,76,"$29,000",Saturn,280 HP,Leather,No,51
14556,76,"$29,000",Saturn,280 HP,Leather,Yes,50
14557,76,"$29,000",Kia,220 HP,Cloth,No,35
14558,76,"$29,000",Kia,220 HP,Cloth,Yes,34
14559,76,"$29,000",Kia,220 HP,Leather,No,42
14560,76,"$29,000",Kia,220 HP,Leather,Yes,51
14561,76,"$29,000",Kia,250 HP,Cloth,No,28
14562,76,"$29,000",Kia,250 HP,Cloth,Yes,41
14563,76,"$29,000",Kia,250 HP,Leather,No,41
14564,76,"$29,000",Kia,250 HP,Leather,Yes,41
14565,76,"$29,000",Kia,280 HP,Cloth,No,41
14566,76,"$29,000",Kia,280 HP,Cloth,Yes,48
14567,76,"$29,000",Kia,280 HP,Leather,No,50
14568,76,"$29,000",Kia,280 HP,Leather,Yes,62
14569,76,"$29,000",Volkswagen,220 HP,Cloth,No,34
14570,76,"$29,000",Volkswagen,220 HP,Cloth,Yes,34
14571,76,"$29,000",Volkswagen,220 HP,Leather,No,52
14572,76,"$29,000",Volkswagen,220 HP,Leather,Yes,40
14573,76,"$29,000",Volkswagen,250 HP,Cloth,No,46
14574,76,"$29,000",Volkswagen,250 HP,Cloth,Yes,52
14575,76,"$29,000",Volkswagen,250 HP,Leather,No,58
14576,76,"$29,000",Volkswagen,250 HP,Leather,Yes,44
14577,76,"$29,000",Volkswagen,280 HP,Cloth,No,56
14578,76,"$29,000",Volkswagen,280 HP,Cloth,Yes,42
14579,76,"$29,000",Volkswagen,280 HP,Leather,No,49
14580,76,"$29,000",Volkswagen,280 HP,Leather,Yes,50
14581,76,"$29,000",Toyota,220 HP,Cloth,No,34
14582,76,"$29,000",Toyota,220 HP,Cloth,Yes,40
14583,76,"$29,000",Toyota,220 HP,Leather,No,45
14584,76,"$29,000",Toyota,220 HP,Leather,Yes,46
14585,76,"$29,000",Toyota,250 HP,Cloth,No,37
14586,76,"$29,000",Toyota,250 HP,Cloth,Yes,31
14587,76,"$29,000",Toyota,250 HP,Leather,No,49
14588,76,"$29,000",Toyota,250 HP,Leather,Yes,57
14589,76,"$29,000",Toyota,280 HP,Cloth,No,35
14590,76,"$29,000",Toyota,280 HP,Cloth,Yes,52
14591,76,"$29,000",Toyota,280 HP,Leather,No,65
14592,76,"$29,000",Toyota,280 HP,Leather,Yes,47
14593,77,"$23,000",Saturn,220 HP,Cloth,No,72
14594,77,"$23,000",Saturn,220 HP,Cloth,Yes,55
14595,77,"$23,000",Saturn,220 HP,Leather,No,56
14596,77,"$23,000",Saturn,220 HP,Leather,Yes,61
14597,77,"$23,000",Saturn,250 HP,Cloth,No,67
14598,77,"$23,000",Saturn,250 HP,Cloth,Yes,51
14599,77,"$23,000",Saturn,250 HP,Leather,No,70
14600,77,"$23,000",Saturn,250 HP,Leather,Yes,59
14601,77,"$23,000",Saturn,280 HP,Cloth,No,58
14602,77,"$23,000",Saturn,280 HP,Cloth,Yes,77
14603,77,"$23,000",Saturn,280 HP,Leather,No,62
14604,77,"$23,000",Saturn,280 HP,Leather,Yes,77
14605,77,"$23,000",Kia,220 HP,Cloth,No,53
14606,77,"$23,000",Kia,220 HP,Cloth,Yes,50
14607,77,"$23,000",Kia,220 HP,Leather,No,58
14608,77,"$23,000",Kia,220 HP,Leather,Yes,62
14609,77,"$23,000",Kia,250 HP,Cloth,No,65
14610,77,"$23,000",Kia,250 HP,Cloth,Yes,71
14611,77,"$23,000",Kia,250 HP,Leather,No,58
14612,77,"$23,000",Kia,250 HP,Leather,Yes,66
14613,77,"$23,000",Kia,280 HP,Cloth,No,63
14614,77,"$23,000",Kia,280 HP,Cloth,Yes,67
14615,77,"$23,000",Kia,280 HP,Leather,No,55
14616,77,"$23,000",Kia,280 HP,Leather,Yes,57
14617,77,"$23,000",Volkswagen,220 HP,Cloth,No,58
14618,77,"$23,000",Volkswagen,220 HP,Cloth,Yes,51
14619,77,"$23,000",Volkswagen,220 HP,Leather,No,59
14620,77,"$23,000",Volkswagen,220 HP,Leather,Yes,67
14621,77,"$23,000",Volkswagen,250 HP,Cloth,No,51
14622,77,"$23,000",Volkswagen,250 HP,Cloth,Yes,65
14623,77,"$23,000",Volkswagen,250 HP,Leather,No,71
14624,77,"$23,000",Volkswagen,250 HP,Leather,Yes,60
14625,77,"$23,000",Volkswagen,280 HP,Cloth,No,63
14626,77,"$23,000",Volkswagen,280 HP,Cloth,Yes,66
14627,77,"$23,000",Volkswagen,280 HP,Leather,No,60
14628,77,"$23,000",Volkswagen,280 HP,Leather,Yes,56
14629,77,"$23,000",Toyota,220 HP,Cloth,No,56
14630,77,"$23,000",Toyota,220 HP,Cloth,Yes,52
14631,77,"$23,000",Toyota,220 HP,Leather,No,54
14632,77,"$23,000",Toyota,220 HP,Leather,Yes,53
14633,77,"$23,000",Toyota,250 HP,Cloth,No,52
14634,77,"$23,000",Toyota,250 HP,Cloth,Yes,52
14635,77,"$23,000",Toyota,250 HP,Leather,No,58
14636,77,"$23,000",Toyota,250 HP,Leather,Yes,71
14637,77,"$23,000",Toyota,280 HP,Cloth,No,48
14638,77,"$23,000",Toyota,280 HP,Cloth,Yes,47
14639,77,"$23,000",Toyota,280 HP,Leather,No,72
14640,77,"$23,000",Toyota,280 HP,Leather,Yes,65
14641,77,"$25,000",Saturn,220 HP,Cloth,No,54
14642,77,"$25,000",Saturn,220 HP,Cloth,Yes,55
14643,77,"$25,000",Saturn,220 HP,Leather,No,58
14644,77,"$25,000",Saturn,220 HP,Leather,Yes,66
14645,77,"$25,000",Saturn,250 HP,Cloth,No,43
14646,77,"$25,000",Saturn,250 HP,Cloth,Yes,62
14647,77,"$25,000",Saturn,250 HP,Leather,No,50
14648,77,"$25,000",Saturn,250 HP,Leather,Yes,58
14649,77,"$25,000",Saturn,280 HP,Cloth,No,60
14650,77,"$25,000",Saturn,280 HP,Cloth,Yes,59
14651,77,"$25,000",Saturn,280 HP,Leather,No,62
14652,77,"$25,000",Saturn,280 HP,Leather,Yes,42
14653,77,"$25,000",Kia,220 HP,Cloth,No,51
14654,77,"$25,000",Kia,220 HP,Cloth,Yes,65
14655,77,"$25,000",Kia,220 HP,Leather,No,54
14656,77,"$25,000",Kia,220 HP,Leather,Yes,60
14657,77,"$25,000",Kia,250 HP,Cloth,No,50
14658,77,"$25,000",Kia,250 HP,Cloth,Yes,73
14659,77,"$25,000",Kia,250 HP,Leather,No,63
14660,77,"$25,000",Kia,250 HP,Leather,Yes,61
14661,77,"$25,000",Kia,280 HP,Cloth,No,73
14662,77,"$25,000",Kia,280 HP,Cloth,Yes,59
14663,77,"$25,000",Kia,280 HP,Leather,No,62
14664,77,"$25,000",Kia,280 HP,Leather,Yes,62
